MPSLTD,20161104,680.05,680.8,641.5,665.05,21884,0
MRF,20161104,50449,50899,49551,50179.7,22877,0
MRO-TEK,20161104,70,72,57.1,61.3,36567,0
MRPL,20161104,90.95,91,87.45,89,493133,0
MSPL,20161104,14.8,14.8,13.15,13.3,55583,0
MTEDUCARE,20161104,135.6,136.6,130,133.7,76924,0
MTNL,20161104,19.6,19.65,18.5,18.8,527294,0
MUKANDENGG,20161104,33.3,33.5,31.85,32.35,7708,0
MUKANDLTD,20161104,65.8,66.25,61.25,65.05,79824,0
MUKTAARTS,20161104,120.55,123,108.15,110.8,303377,0
MUNJALAU,20161104,110,110,104,104.55,159274,0
MUNJALSHOW,20161104,231,233.8,215.1,218.1,86339,0
MURUDCERA,20161104,33.75,34.2,30.6,31.75,193923,0
MUTHOOTCAP,20161104,351,353.9,318.2,333.5,144071,0
MUTHOOTFIN,20161104,351.55,354.75,336.15,343.6,278305,0
MVL,20161104,0.4,0.45,0.4,0.45,38565,0
MYSOREBANK,20161104,528.3,530,511,519.15,8034,0
N100,20161104,308.2,319.99,307.5,315.96,4893,0
NAGAFERT,20161104,11.4,11.7,11.05,11.1,88706,0
NAGAROIL,20161104,5.9,6.05,5.55,5.7,596339,0
NAGREEKEXP,20161104,40.15,40.95,37.8,38.8,25024,0
NAHARCAP,20161104,93.75,93.75,90.05,91,12628,0
NAHARINDUS,20161104,112,112.5,107.65,109.05,54086,0
NAHARPOLY,20161104,66,68.45,62.85,63.85,81444,0
NAHARSPING,20161104,124.9,127.5,119,121.85,47312,0
NAKODA,20161104,0.7,0.75,0.65,0.65,727189,0
NATCOPHARM,20161104,577.5,577.5,551,564.85,175011,0
NATHBIOGEN,20161104,167.05,189,164.65,173.4,454212,0
NATIONALUM,20161104,53,53.75,50.7,51.45,1328228,0
NATNLSTEEL,20161104,23,23.85,21.8,22,28779,0
NAUKRI,20161104,945.5,949.8,884.1,914.55,33478,0
NAVINFLUOR,20161104,2510,2560,2370.4,2424.45,14363,0
NAVKARCORP,20161104,202,204,192.5,195.8,55356,0
NAVNETEDUL,20161104,106,106.95,99.1,99.95,272587,0
NBCC,20161104,235.45,236.35,227,228.35,703171,0
NBVENTURES,20161104,140.95,142.5,133,137.4,608479,0
NCC,20161104,86,86.3,81.75,83.45,6152256,0
NCLIND,20161104,141.35,142.5,133,135.15,106498,0
NDGL,20161104,335.15,370.7,335,343.55,2498,0
NDL,20161104,138.5,139,132.15,133.25,130675,0
NDTV,20161104,83.55,85.8,75.8,78.85,157921,0
NECCLTD,20161104,46,46.6,43.3,43.75,7291,0
NECLIFE,20161104,37.95,38.25,35.25,35.8,803436,0
NELCAST,20161104,61,63,59.55,61.1,40880,0
NELCO,20161104,86.35,86.45,81.3,82.05,123836,0
NEPCMICON,20161104,1.65,1.75,1.65,1.75,18244,0
NESCO,20161104,1880,1900,1820,1830.65,2530,0
NESTLEIND,20161104,6717.8,6776,6618,6654.05,17717,0
NET4,20161104,1.65,1.75,1.65,1.75,2010,0
NETWORK18,20161104,41.4,41.7,40.05,40.2,409198,0
NEULANDLAB,20161104,982.55,1004.05,975,989.85,81994,0
NEXTMEDIA,20161104,18.6,18.75,17.5,18.25,81352,0
NFL,20161104,35.4,35.4,33.1,33.75,265041,0
NH,20161104,338,345,331.5,338.1,21091,0
NHPC,20161104,26.35,26.65,26.15,26.35,4833858,0
NIBL,20161104,46,47,45.15,45.2,32442,0
NICCO,20161104,0.6,0.65,0.55,0.65,323,0
NIF100IWIN,20161104,91.1,91.1,90.5,90.7,429,0
NIFTYBEES,20161104,871,871.1,860.75,863.49,34696,0
NIFTYEES,20161104,8880,8880,8660,8660,2,0
NIFTYIWIN,20161104,89,89,85.49,85.73,8819,0
NIITLTD,20161104,84.55,86.05,81.4,82.15,522350,0
NIITTECH,20161104,396.55,413.25,389.95,403,452963,0
NILAINFRA,20161104,15.45,15.8,14.5,14.85,172167,0
NILKAMAL,20161104,1729.8,1742.8,1636.2,1648,166573,0
NIPPOBATRY,20161104,1105,1105,1065,1087.95,2212,0
NITCO,20161104,69.2,70.9,63.4,64.4,227760,0
NITESHEST,20161104,13.1,13.25,12.7,12.75,235633,0
NITINFIRE,20161104,34.85,35.05,32,33,1180670,0
NITINSPIN,20161104,74.05,74.5,70.8,71.25,107396,0
NLCINDIA,20161104,80.5,82.85,77.35,78.4,170909,0
NMDC,20161104,133.1,135,126.1,126.8,5638115,0
NOCIL,20161104,75.1,75.4,71.2,71.65,1397413,0
NOIDATOLL,20161104,14.8,14.95,13.65,14,3724561,0
NORBTEAEXP,20161104,9.15,9.15,9.15,9.15,200,0
NRBBEARING,20161104,128,128,119,120.15,14310,0
NSIL,20161104,750.05,768.95,750.05,753.7,205,0
NTPC,20161104,153.6,155.5,152.8,153.5,1995230,0
NUCLEUS,20161104,204.25,206.2,194.2,199.45,70985,0
NUTEK,20161104,0.95,1,0.9,0.95,267887,0
NV20IWIN,20161104,36.76,36.76,36.76,36.76,5,0
OBEROIRLTY,20161104,363,365,335,343.45,675588,0
OCCL,20161104,745,755,725,727.55,3180,0
OCL,20161104,950,959.7,916,933.85,19720,0
OFSS,20161104,3189,3225,3151.1,3208.75,197848,0
OIL,20161104,410,410.55,398,402.6,432817,0
OILCOUNTUB,20161104,34.1,34.25,32,32.7,66559,0
OISL,20161104,8.6,8.6,8.1,8.3,45411,0
OMAXAUTO,20161104,82.55,83.45,77.15,81.5,77568,0
OMAXE,20161104,165.75,166.7,164.9,165.1,1153836,0
OMKARCHEM,20161104,163.5,164.3,155,156.25,167813,0
OMMETALS,20161104,46.9,47.05,44.25,44.95,67092,0
OMNITECH,20161104,3.05,3.05,3.05,3.05,1,0
ONELIFECAP,20161104,26,26.3,24.2,24.9,17446,0
ONGC,20161104,267.8,271.95,265,269.5,4802309,0
ONMOBILE,20161104,109.95,110.1,105.05,105.45,289634,0
ONWARDTEC,20161104,66.9,67,63,63.6,34205,0
OPTOCIRCUI,20161104,11.95,12.1,11.05,11.2,960442,0
ORBITCORP,20161104,5.45,5.55,5.25,5.3,202743,0
ORBTEXP,20161104,276.3,276.3,260,261.4,3037,0
ORCHIDPHAR,20161104,34.55,34.65,32.65,32.75,919207,0
ORICONENT,20161104,58,58.4,54.5,54.8,240985,0
ORIENTABRA,20161104,36.5,36.5,34,34.45,40962,0
ORIENTALTL,20161104,7.85,7.85,7.3,7.45,45154,0
ORIENTBANK,20161104,116.9,118.2,112.3,113.35,3882683,0
ORIENTBELL,20161104,198,203.5,181.25,186.65,68337,0
ORIENTCEM,20161104,174,174,168.45,170.95,96145,0
ORIENTHOT,20161104,27.1,27.2,26,26.55,40238,0
ORIENTPPR,20161104,85.95,86,79.1,81.35,479795,0
ORIENTREF,20161104,127,129.2,118.2,119.85,117870,0
ORISSAMINE,20161104,2437,2468,2290,2313.35,19724,0
ORTEL,20161104,141.1,143,137.1,138.4,1393,0
ORTINLABSS,20161104,25.05,25.4,21.25,22.45,167552,0
OUDHSUG,20161104,108.1,112.9,101.4,102.7,168837,0
PAEL,20161104,11.8,12.4,11.75,12.15,2153,0
PAGEIND,20161104,15800,15929.9,15505.5,15778.9,6484,0
PALREDTEC,20161104,92.9,92.9,78.4,84.9,2838,0
PANACEABIO,20161104,125.45,129,115.2,116.7,111761,0
PANAMAPET,20161104,100,102.4,93.35,95.5,56438,0
PANORAMUNI,20161104,11.3,11.4,10.5,11.15,38051,0
PAPERPROD,20161104,271,275.7,265.1,268,19622,0
PARABDRUGS,20161104,7.6,7.95,7.15,7.35,79931,0
PARACABLES,20161104,3.65,3.8,3.4,3.55,62593,0
PARAGMILK,20161104,307.45,309.3,294,298.55,39538,0
PARASPETRO,20161104,0.25,0.3,0.25,0.25,93144,0
PARRYSUGAR,20161104,40.45,40.45,35.5,37.2,14646,0
PARSVNATH,20161104,13.85,13.85,13.35,13.4,122480,0
PATELENG,20161104,80.95,82.05,76.3,77.8,630868,0
PATINTLOG,20161104,91,92.8,84.85,85.4,115832,0
PATSPINLTD,20161104,11.1,11.9,10.5,11.25,15353,0
PBAINFRA,20161104,25.75,25.75,22.25,22.55,26678,0
PCJEWELLER,20161104,483,489.1,463.2,474.6,213888,0
PDMJEPAPER,20161104,25.8,25.8,20.65,21.1,197370,0
PDPL,20161104,25.9,26.3,24.4,25.05,21941,0
PDSMFL,20161104,178,178,170,170,1283,0
PDUMJEIND,20161104,15.3,15.3,14.25,14.45,11251,0
PDUMJEPULP,20161104,26.7,28.6,24.3,24.65,1871346,0
PEARLPOLY,20161104,22.9,24.35,21.3,23.4,97143,0
PEL,20161104,1634,1649.9,1586.4,1610.25,152244,0
PENIND,20161104,48.45,49,45.85,46.1,247058,0
PENINLAND,20161104,19.4,19.6,18.6,18.8,465834,0
PENPEBS,20161104,172,178.9,167,170.95,16251,0
PERSISTENT,20161104,654.05,658.7,643,648.95,35482,0
PETRONENGG,20161104,172.2,173,162.2,166.6,11505,0
PETRONET,20161104,357.4,364.5,350.6,360.4,1427848,0
PFC,20161104,115.6,115.75,110.55,113.85,2989498,0
PFIZER,20161104,1788,1802.85,1771,1781.3,10935,0
PFOCUS,20161104,74.5,74.9,73.25,73.4,73942,0
PFS,20161104,40.2,40.45,38.25,38.8,1552665,0
PGEL,20161104,164.8,173.9,158.1,159.1,23934,0
PGHH,20161104,7074.8,7150,6965.35,7001.85,3246,0
PGIL,20161104,170,173.75,160.2,162.5,11012,0
PHILIPCARB,20161104,260.1,266.95,250.8,253.35,189170,0
PHOENIXLL,20161104,160.55,161.05,150.05,154.1,76252,0
PHOENIXLTD,20161104,381.95,381.95,370.1,371.85,1503,0
PIDILITIND,20161104,687.55,703.35,677.55,694.2,708243,0
PIIND,20161104,904.95,910,830.1,836.6,177890,0
PILANIINVS,20161104,1580.1,1606,1546,1554.1,300,0
PILITA,20161104,14.55,14.9,14,14.3,156468,0
PINCON,20161104,76.85,78,73.05,73.65,690374,0
PIONDIST,20161104,205,207.85,176.75,180.8,43125,0
PIONEEREMB,20161104,63.5,64.5,56.4,57.7,372516,0
PIRPHYTO,20161104,98.5,99.55,89.5,91.4,48425,0
PITTILAM,20161104,59.55,59.9,55.2,56.15,67791,0
PKTEA,20161104,153.95,155,137,140.35,1952,0
PLASTIBLEN,20161104,538,559.7,518,531.35,23990,0
PNB,20161104,132.95,133.1,128.7,131.65,10318429,0
PNBGILTS,20161104,39.9,39.9,36.4,38.5,2966748,0
PNC,20161104,20.8,23,20.65,22,74406,0
PNCINFRA,20161104,117.95,118,113.1,114.55,152998,0
PNEUMATIC,20161104,995,995,944.95,945,107,0
POCHIRAJU,20161104,9.3,9.4,8.75,9.05,21454,0
POKARNA,20161104,880.3,892.5,855,881.45,4433,0
POLARIS,20161104,159.7,159.7,155,155.75,31953,0
POLYMED,20161104,404,404,383.3,385.2,536,0
POLYPLEX,20161104,341,344.95,322.55,326.6,24238,0
PONNIERODE,20161104,259.8,269.5,233.4,239.35,867457,0
POWERGRID,20161104,175,175.85,171.25,173.55,2351191,0
POWERMECH,20161104,494.6,494.85,475.2,479.75,6005,0
PPAP,20161104,178,180,166,172.35,54197,0
PRABHAT,20161104,120.3,120.75,112.8,114.2,141585,0
PRAENG,20161104,13.75,14,12.6,12.6,281875,0
PRAJIND,20161104,81.5,83.9,79.75,83.25,856986,0
PRAKASH,20161104,58.95,59.4,54.6,56,864939,0
PRAKASHCON,20161104,16.85,17.1,13.5,15.6,4629616,0
PRAKASHSTL,20161104,1.6,1.65,1.55,1.6,399494,0
PRATIBHA,20161104,15.85,15.95,14.75,14.85,655076,0
PRECAM,20161104,172.2,173.7,164.1,167,35912,0
PRECOT,20161104,80.05,97.7,75,91.05,189515,0
PRECWIRE,20161104,119,121,100.7,108.3,55213,0
PREMEXPLN,20161104,379.3,385,364.1,366.45,22054,0
PREMIER,20161104,34.7,34.7,32.25,33.3,17322,0
PREMIERPOL,20161104,37,39.4,37,39.4,100,0
PRESSMN,20161104,51.65,51.65,46.15,47.45,67916,0
PRESTIGE,20161104,189.5,189.5,180.6,181.3,47197,0
PRICOL,20161104,113,113.8,107.5,109.7,670462,0
PRIMESECU,20161104,34.75,34.75,34.75,34.75,17711,0
PRISMCEM,20161104,105,106.25,99.8,102.25,146079,0
PROVOGE,20161104,5,5,4.7,4.75,90678,0
PROZONINTU,20161104,44.5,44.5,42.65,42.65,417586,0
PSB,20161104,52.3,52.85,50.6,50.9,158804,0
PSL,20161104,7,7,6.25,6.4,90184,0
PSUBNKBEES,20161104,334.02,336.18,325.7,329.82,10185,0
PTC,20161104,74.85,75.05,72.7,73.5,1211298,0
PTL,20161104,123,123.75,120.3,121,35236,0
PUNJABCHEM,20161104,261.65,262.75,225,246.8,255104,0
PUNJLLOYD,20161104,21.65,21.8,20.85,20.95,1270648,0
PURVA,20161104,46.85,47.8,45.05,45.7,139465,0
PVP,20161104,5.9,5.9,5.25,5.35,163290,0
PVR,20161104,1205,1242.1,1204,1230.45,77991,0
QGOLDHALF,20161104,1398,1410,1398,1405,275,0
QNIFTY,20161104,896,896,896,896,6,0
QUESS,20161104,584.5,585.35,551.2,555.7,74529,0
QUICKHEAL,20161104,241.95,242.75,228.1,232.95,138003,0
RADICO,20161104,140,141.8,129,138.25,1347975,0
RAIN,20161104,53.5,53.5,48.8,50,751900,0
RAINBOWPAP,20161104,4.8,4.8,4.4,4.4,388162,0
RAIREKMOH,20161104,77.5,77.5,74.1,74.2,23808,0
RAJESHEXPO,20161104,457.65,461.05,447.25,450.35,274355,0
RAJOIL,20161104,3.55,3.6,3.4,3.4,276372,0
RAJRAYON,20161104,0.35,0.35,0.25,0.3,49881,0
RAJSREESUG,20161104,62,62.8,60,61.65,49675,0
RAJTV,20161104,63.7,63.8,62.2,62.4,85520,0
RAJVIR,20161104,41.55,43.85,41.55,43.85,330,0
RALLIS,20161104,213.95,218,205.1,208.9,317509,0
RAMANEWS,20161104,34.25,36.2,31.85,32.5,323969,0
RAMASTEEL,20161104,143.95,145,135,140.8,110379,0
RAMCOCEM,20161104,597,610,595.25,601.3,176950,0
RAMCOIND,20161104,244,244,225,228.95,178969,0
RAMCOSYS,20161104,450,455,440.15,442.05,6092,0
RAMKY,20161104,74.8,74.8,70.1,71.65,33529,0
RAMSARUP,20161104,2.2,2.2,2.2,2.2,2400,0
RANASUG,20161104,11.75,13.45,11.5,12.7,8675593,0
RANEENGINE,20161104,674,675.5,632.05,637.25,6059,0
RANEHOLDIN,20161104,805.45,854.8,785,809.2,8743,0
RASOYPR,20161104,0.15,0.2,0.15,0.15,293616,0
RATNAMANI,20161104,611.05,617,602,604.15,10119,0
RAYMOND,20161104,635,635.75,598.6,614.6,196470,0
RBL,20161104,1032,1040,950.05,966.6,55902,0
RBLBANK,20161104,381.35,381.35,353,365.95,4093138,0
RCF,20161104,48.5,48.55,45.85,46.45,1185870,0
RCOM,20161104,46.5,46.65,43.9,44.15,29068553,0
RDEL,20161104,58.9,59,55,55.75,1798263,0
RECLTD,20161104,125.1,125.4,119.5,123.95,6099812,0
REDINGTON,20161104,101,101.75,95.8,97.55,206101,0
REFEX,20161104,17.1,17.1,15.4,15.4,87487,0
REGENCERAM,20161104,9.75,9.75,8.85,9.05,25677,0
REIAGROLTD,20161104,0.6,0.6,0.55,0.6,423561,0
REISIXTEN,20161104,0.9,0.9,0.8,0.85,178610,0
RELAXO,20161104,415.65,417.4,408.1,410.35,12814,0
RELCAPITAL,20161104,504,508.7,492.1,494.95,2661748,0
RELCNX100,20161104,88,88,87.8,88,29,0
RELCONS,20161104,39.25,39.25,39.15,39.15,1932,0
RELDIVOPP,20161104,22.29,22.3,22.29,22.3,1919,0
RELIANCE,20161104,1020.25,1026.9,1000,1005.55,2636911,0
RELIGARE,20161104,263.5,272,262.2,269.35,10178,0
RELINFRA,20161104,514,520.75,492.65,494.85,2341256,0
REMSONSIND,20161104,53.5,53.5,49.5,49.5,537,0
RENUKA,20161104,15.3,15.3,14.6,14.75,2696594,0
REPCOHOME,20161104,739.85,739.85,715,719.05,30666,0
REPRO,20161104,420,426,416.05,419.5,7464,0
RESPONIND,20161104,73,73,70.8,71,650,0
REVATHI,20161104,708.2,724,685.4,716,241,0
RICOAUTO,20161104,73.3,73.65,68.4,69.7,917583,0
RIIL,20161104,406.2,408,388.3,393.75,150493,0
RJL,20161104,152.1,153.95,144.05,146.55,23347,0
RKDL,20161104,11.6,12.05,9.6,10.75,50936,0
RKFORGE,20161104,331.05,334,326.1,331.95,30617,0
RMCL,20161104,19.5,19.5,17.7,17.7,4784299,0
RML,20161104,508,508,470,476.55,12539,0
ROHITFERRO,20161104,5.8,5.8,5.15,5.15,102366,0
ROHLTD,20161104,80.75,81,77.1,78.3,75607,0
ROLTA,20161104,61.4,61.4,59.8,60.05,266687,0
ROSSELLIND,20161104,106.45,106.45,101.65,101.9,1812,0
RPGLIFE,20161104,475.2,476.2,448,451.2,79407,0
RPOWER,20161104,45.8,45.9,43.8,43.95,3824770,0
RPPINFRA,20161104,189.7,190.45,183,184.5,51319,0
RSSOFTWARE,20161104,69.4,70.55,67.1,69.25,178995,0
RSWM,20161104,472,475,451.5,467.7,21791,0
RSYSTEMS,20161104,58.4,58.4,54.5,54.75,8519,0
RTNINFRA,20161104,3.3,3.35,3.2,3.25,1705997,0
RTNPOWER,20161104,8.25,8.25,7.7,8,5145040,0
RUBYMILLS,20161104,455.05,455.05,432,434.65,19005,0
RUCHINFRA,20161104,4.4,4.4,4.15,4.25,218,0
RUCHIRA,20161104,124.3,124.9,114,117.35,250757,0
RUCHISOYA,20161104,22.9,23.2,22.35,22.4,157827,0
RUPA,20161104,283.1,283.1,275.1,276,4631,0
RUSHIL,20161104,660.15,664.7,645,649.95,112367,0
SABEVENTS,20161104,50.5,51.5,48.15,50.95,5212,0
SABTN,20161104,257.1,262,250.2,257.85,27212,0
SADBHAV,20161104,266.05,269.9,263.5,265.65,24346,0
SADBHIN,20161104,99.05,100.95,98,99.1,8371,0
SAGCEM,20161104,710.25,716.85,690,705,4105,0
SAIL,20161104,51.55,52,49.5,49.95,9553759,0
SAKHTISUG,20161104,36.85,36.85,32.9,34.7,413205,0
SAKSOFT,20161104,194.45,194.45,178.7,186.45,14982,0
SAKUMA,20161104,62.75,62.95,57,60.75,31331,0
SALONA,20161104,35.5,40.95,35.5,40.95,202,0
SALORAINTL,20161104,57,57,54,54.7,8813,0
SALSTEEL,20161104,4.55,4.6,4.2,4.25,90625,0
SALZERELEC,20161104,213.65,215,208,210.95,18394,0
SAMBHAAV,20161104,7.8,8.1,7.15,7.4,254578,0
SANDESH,20161104,990,990,948,956.05,2484,0
SANGAMIND,20161104,308.25,309.9,290.05,292.3,23592,0
SANGHIIND,20161104,70.7,70.7,67.3,68.1,138090,0
SANGHVIFOR,20161104,40,40.3,39.3,40.3,1768,0
SANGHVIMOV,20161104,260.65,261.05,248.55,251.7,62165,0
SANOFI,20161104,4220.05,4328,4202.1,4293.5,27513,0
SANWARIA,20161104,6.3,6.4,5.55,6.15,299465,0
SARDAEN,20161104,260.5,265.55,240.2,249.7,340632,0
SAREGAMA,20161104,263.35,263.35,245,246.85,23207,0
SARLAPOLY,20161104,71.3,72.9,68.15,70.3,43887,0
SASKEN,20161104,403.85,404.9,400.25,401.15,44122,0
SATHAISPAT,20161104,83,84.85,76.35,78.05,40320,0
SATIN,20161104,562.5,566.6,535,541.05,91822,0
SBBJ,20161104,669.75,675,655.1,662.9,15173,0
SBIN,20161104,246.25,247.4,240.3,242.85,12657669,0
SBT,20161104,535,535,512.1,518.7,109952,0
SCHNEIDER,20161104,161.7,163.95,155.1,157.25,99853,0
SCI,20161104,67.8,67.8,65.1,66.25,458692,0
SDBL,20161104,173.95,175.9,162,165,41153,0
SEAMECLTD,20161104,92.15,102.9,88.5,89.8,315395,0
SEINV,20161104,225.5,230.45,221.1,225.05,1182,0
SELAN,20161104,192,194.6,183.5,184.95,107986,0
SELMCL,20161104,3.25,3.3,3.1,3.2,161356,0
SENSEXIWIN,20161104,283.1,283.1,283.1,283.1,100,0
SEPOWER,20161104,8.5,8.95,8.2,8.95,3043,0
SEQUENT,20161104,125.4,127,117,119.15,67274,0
SERVALL,20161104,4,4,3.75,4,8985,0
SESHAPAPER,20161104,726,750,640.05,697.95,58209,0
SETCO,20161104,42.25,42.35,39.5,40.2,141400,0
SETFGOLD,20161104,2815.05,2845,2814.95,2830.2,8052,0
SETFNIF50,20161104,86.35,86.95,86.15,86.82,1081,0
SETFNIFBK,20161104,194,194.39,193,193.58,240,0
SETFNN50,20161104,236,236,229.2,231.4,1055,0
SEZAL,20161104,5.6,6.15,5.6,6.1,3539,0
SFCL,20161104,109.7,114.4,105,105.5,66908,0
SGFL,20161104,1.95,1.95,1.95,1.95,410,0
SGJHL,20161104,5.9,5.9,5.5,5.5,40604,0
SGL,20161104,16.15,16.7,15.2,16.2,34442,0
SHAHALLOYS,20161104,12.45,12.45,11.25,11.5,9738,0
SHAKTIPUMP,20161104,131.35,132.7,127,129.2,12248,0
SHALPAINTS,20161104,192.25,194.2,175,178.95,60466,0
SHANTIGEAR,20161104,124.5,124.5,113.35,114.75,56496,0
SHARDACROP,20161104,412.75,415,397.5,406.1,59619,0
SHARDAMOTR,20161104,1279.95,1280,1173,1219.7,5869,0
SHARIABEES,20161104,196,197,196,197,102,0
SHARONBIO,20161104,11.15,11.15,10.45,10.55,248263,0
SHEMAROO,20161104,349.5,350,330,332.9,44377,0
SHILPAMED,20161104,583.6,585.3,555.3,573,35305,0
SHILPI,20161104,202.05,205.2,200.65,201.6,526285,0
SHIRPUR-G,20161104,129.5,129.5,118.95,120.45,27614,0
SHIVAMAUTO,20161104,48.7,49.45,46.1,46.9,123863,0
SHIVTEX,20161104,226.5,232,219,220.7,20027,0
SHK,20161104,310.05,314.75,305,305.75,25264,0
SHOPERSTOP,20161104,363,368,346.5,350.65,9730,0
SHREECEM,20161104,16189.85,16998,15885.8,16826.9,18224,0
SHREEPUSHK,20161104,184.4,192,172.6,177.9,1003429,0
SHREERAMA,20161104,16.9,18,16.55,16.55,97284,0
SHRENUJ,20161104,3.1,3.1,3.05,3.05,854386,0
SHREYANIND,20161104,90,90,80.85,84.4,41477,0
SHREYAS,20161104,265,265.05,245.5,250.4,36705,0
SHRIPISTON,20161104,1574,1574,1500,1509.55,92,0
SHRIRAMCIT,20161104,2465,2497.95,2370.7,2414,14636,0
SHRIRAMEPC,20161104,35.45,37.3,34.25,37.3,4432706,0
SHYAMCENT,20161104,8.4,9.1,7.9,8.35,117875,0
SHYAMTEL,20161104,31,31,29.65,30,20245,0
SICAGEN,20161104,27.5,28.5,25.75,26.1,61761,0
SICAL,20161104,204.4,204.4,188.4,192.05,73594,0
SIEMENS,20161104,1131.4,1132.8,1107,1110.4,118893,0
SIGNET,20161104,40.4,41,36.5,37.2,1178732,0
SIL,20161104,26.95,26.95,25.55,25.75,16163,0
SILINV,20161104,102.65,103.9,100.6,100.85,1133,0
SIMBHALS,20161104,33.9,35.05,33,33.45,62592,0
SIMPLEX,20161104,26,27.6,25.4,25.5,13474,0
SIMPLEXINF,20161104,318,327,318,320.65,9025,0
SINTEX,20161104,85.8,86.2,81.2,81.7,6172492,0
SITASHREE,20161104,10.8,10.8,9.8,9.95,341733,0
SITINET,20161104,35.3,35.7,34.5,35.3,101640,0
SIYSIL,20161104,1600,1600,1452.9,1530.9,4507,0
SJVN,20161104,32.1,32.45,31,31.3,608447,0
SKFINDIA,20161104,1482,1510,1415,1433.4,16471,0
SKIL,20161104,25,25.15,22.9,23.25,41814,0
SKIPPER,20161104,143.3,145.8,140.5,141.8,98441,0
SKMEGGPROD,20161104,58.7,58.7,55,57.85,121064,0
SMARTLINK,20161104,94.95,95.55,90,91.8,36209,0
SMLISUZU,20161104,1292,1299,1249.4,1266.2,39153,0
SMPL,20161104,3.05,3.1,2.65,2.95,438174,0
SMSPHARMA,20161104,104.85,104.9,96.95,99.4,198356,0
SNOWMAN,20161104,66.6,66.6,61,61.65,1575255,0
SOBHA,20161104,265,269.5,256,261.15,46817,0
SOLARINDS,20161104,679,682,662.2,668.95,9941,0
SOMANYCERA,20161104,639.75,658,630.1,638.15,30614,0
SOMATEX,20161104,12,13,10.85,11.5,442644,0
SOMICONVEY,20161104,41.25,43.2,40.05,40.25,11852,0
SONASTEER,20161104,63.85,64.5,59.6,60.25,216458,0
SONATSOFTW,20161104,161.5,164.9,156.1,160.15,195735,0
SOTL,20161104,730.05,730.05,696.8,715.25,1672,0
SOUTHBANK,20161104,22.9,22.95,22.3,22.5,2694483,0
SPAL,20161104,337,337,322.4,330.6,25600,0
SPARC,20161104,322,322,308.85,310.85,297335,0
SPECIALITY,20161104,88.5,88.5,85.4,86.25,21788,0
SPENTEX,20161104,7.05,7.05,6.65,6.75,35013,0
SPHEREGSL,20161104,75.4,79.9,74.3,78.15,143352,0
SPIC,20161104,24.05,24.15,22.7,22.95,384844,0
SPICEMOBI,20161104,16,16.2,15.2,15.4,16596,0
SPLIL,20161104,29.95,32.4,27.85,29.55,317299,0
SPMLINFRA,20161104,64.5,64.5,61.05,63.25,10276,0
SPYL,20161104,1.55,1.65,1.5,1.6,123246,0
SQSBFSI,20161104,750,750,705,709.4,21940,0
SREEL,20161104,127.15,127.15,126.05,126.5,780,0
SREINFRA,20161104,80.9,81.5,75.2,78.3,1561140,0
SRF,20161104,1751,1751,1651.5,1703.4,212470,0
SRGINFOTEC,20161104,0.35,0.35,0.3,0.35,7410,0
SRHHYPOLTD,20161104,167.9,173.5,158.9,161.9,106097,0
SRIPIPES,20161104,312,314.95,292.3,301.55,105548,0
SRSLTD,20161104,6.55,6.55,6.05,6.15,1366381,0
SRTRANSFIN,20161104,1047.1,1055.05,1015.05,1030.85,450783,0
SSWL,20161104,651,663.95,619.95,621.95,20052,0
STAMPEDE,20161104,34.25,34.45,31.55,32.25,162273,0
STAR,20161104,1118,1118,1045,1062.75,1186619,0
STARPAPER,20161104,156,172.3,142.65,158.75,926770,0
STCINDIA,20161104,134.1,134.95,126.05,126.5,189749,0
STEL,20161104,51,52.7,48.05,49.1,27711,0
STERLINBIO,20161104,4,4,3.85,3.9,113999,0
STERTOOLS,20161104,951.4,959.05,851.2,912.5,12244,0
STINDIA,20161104,10.75,11.7,10.75,11,4905,0
STOREONE,20161104,148.8,153.9,141.95,146.1,229545,0
STRTECH,20161104,95.5,96.2,90.25,91.7,771018,0
SUBEX,20161104,11.3,11.35,10.7,10.75,4655897,0
SUBROS,20161104,162,164.5,155,159.3,208769,0
SUDARSCHEM,20161104,382.9,385.15,371.85,380.4,204197,0
SUJANATWR,20161104,10.05,10.6,9.9,10.05,139913,0
SUJANAUNI,20161104,1.9,2.25,1.9,2.1,882258,0
SUMEETINDS,20161104,40.15,40.9,38.5,39.15,1742137,0
SUMMITSEC,20161104,442.5,442.5,420.1,426.15,956,0
SUNCLAYLTD,20161104,3100,3100,2826,2861.35,2695,0
SUNDARAM,20161104,4.4,4.45,4.15,4.25,336142,0
SUNDARMFIN,20161104,1370.3,1370.3,1322.1,1341.35,19735,0
SUNDRMBRAK,20161104,514.65,514.65,475,482.85,11893,0
SUNDRMFAST,20161104,335,336.05,312.05,318.1,503749,0
SUNFLAG,20161104,39.2,39.8,36.5,37.55,968466,0
SUNILHITEC,20161104,422,424.5,395,404.8,627986,0
SUNPHARMA,20161104,679.9,679.9,647.1,651.5,17908933,0
SUNTECK,20161104,278.6,284,268,277.45,38694,0
SUNTV,20161104,526.1,534.1,507.1,521.05,1177487,0
SUPERHOUSE,20161104,168.3,170,158.6,161.1,12696,0
SUPERSPIN,20161104,16.25,16.25,13.1,14.45,372939,0
SUPPETRO,20161104,214.35,218.4,205.3,212.9,76286,0
SUPRAJIT,20161104,207.15,210.95,196.35,201.75,50101,0
